7907,simple,,"VICHY SLOW AGE CREAM",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,2250,"Нега и заштита > Кожа, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/SLOW-AGE-CREAM.jpg,,,,,,,,,0,Vichy,0,255,256,,classic-editor,7c360709-6820-4d87-85f5-d3c0ea8efc5d,field_6081ae4f27756,1510,1510,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,0,,,,,,0,,,
7908,simple,,"ACETON 100ml",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,FITOFARM,,60,"Нега и заштита > Нокти",,,,,,,,,,,,0,,0,172,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910,simple,,"ACIDI BORICI PULVIS  30 gr",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,GALAFARM,,55,"Нега и заштита > Кожа",,,,,,,,,,,,0,,0,937,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911,simple,,"VICHY Dermablend корективна пудра за сите типови на кожа № 25",1,1,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,1815,"Нега и заштита > Кожа, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/VICHY-DERMABLEND-25-MAKE-UP-30ML.jpg,,,,,,,,,1,"Makeup,Vichy",0,335,336,,classic-editor,2070c6e6-9c74-4bd6-8eac-418e62712338,field_6081ae4f27756,1132,1132,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,304,,0,,,,,,0,,,
7912,simple,,"ACIDI BORICI sol. 3% 1000 ml",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,FITOFARM,,110,"Нега и заштита > Кожа",,,,,,,,,,,,0,,0,362,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913,simple,,"VICHY Dermablend корективна пудра за сите типови на кожа № 35",1,0,visible,,,,,taxable,,1,1,,1,0,,,,,0,,,1815,"Нега и заштита > Кожа, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/VICHY-DERMABLEND-35-MAKE-UP-30ML.jpg,,,,,,,,,0,"Makeup,Vichy",0,300,301,,classic-editor,f0e60596-0533-4b24-8e46-8eac434fa139,field_6081ae4f27756,1132,1132,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,304,,0,,,,,,0,,,
7914,simple,,"ACIDOSALUS sprej",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,,,,,1,EUROFARM,,970,"Настинка и грип > Грло",,,,,,,,,,,,0,,0,1078,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916,simple,,"AD3 voden rast. kapki 10ml- IVAFARM",1,0,visible,,,,,taxable,reduced-rate,1,1,,0,0,,,,,1,"IVA FARM",,200,"Витамини и суплементи > Имунитет",,,,,,,,,,,,0,,0,235,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918,simple,,"AKTIVEN JAGLEN CAPS. X 10",1,0,visible,,,,,taxable,reduced-rate,1,1,,0,0,,,,,1,"ALKALOID OTC",,95,"Витамини и суплементи > Дигестивен тракт и пробиотици",,,,,,,,,,,,0,,0,259,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919,simple,,"VICHY LIFTACTIV SPECIALIST GLYCO-C NIGHT PEEL- ампули за хиперпигментација и свеж изглед на кожата, за сите типови на кожа",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,1770,"Нега и заштита > Кожа, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/VICHY-LIFTACTIV-SPECIALIST-GLYCO-C-NIGHT-PEEL.jpg,,,,,,,,,0,"LiftActiv,Vichy",0,200,200,,classic-editor,b1b46a4e-0dd8-448d-9273-e85fb345a273,field_6081ae4f27756,1091,1091,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,304,,0,,,,,,0,,,
7920,simple,,"ALANERV cps. 20x 920mg",1,0,visible,,,,,taxable,reduced-rate,1,1,,0,0,,,,,1,UVOZ,,1230,"Витамини и суплементи > Дијабетес",,,,,,,,,,,,0,,0,333,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,simple,,"VICHY Liftactive Supreme H.A Epidermic Filler  серум за нега за сите типови кожа  30ml",1,0,visible,,,,,taxable,,1,10,,notify,0,,,,,0,,,2790,"Нега и заштита > Кожа, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/VICHY-LIFTACTIV-SUPREME-H.A-EPIDERMIC-FILLER.jpg,,,,,,,,,0,"LiftActiv,Vichy",0,167,168,,classic-editor,ea20ca3f-0269-4e63-97a1-a1832179d401,field_6081ae4f27756,1800,1800,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,304,,0,,,,,,0,,,
7924,simple,,"ALFAPLAST water rezist.ass.5vel /40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,BAYER,,60,"Нега и заштита > Кожа",,,,,,,,,,,,0,,0,162,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925,simple,,"VICHY MINERALBLEND 06 30ML",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,"1400,424","Нега и заштита > Кожа, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/VICHY-MINERALBLEND-06-30ML.jpg,,,,,,,,,0,"Makeup,Vichy",0,337,338,,classic-editor,d7041d1d-fda8-4294-a56d-bc10159a1a86,field_6081ae4f27756,989,989,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,304,,,,,,,,,,60,
7926,simple,,"ALGA SAN AKUT GENU mast za koleno 50ML",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,NATUSANA,,290,"Против болка",,,,,,,,,,,,0,,0,256,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927,simple,,"VICHY MINERALBLEND 09 30ML",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,"1400,424","Нега и заштита > Кожа, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/VICHY-MINERALBLEND-09-30ML.jpg,,,,,,,,,0,"Makeup,Vichy",0,222,223,,classic-editor,9d84e063-f64d-4f65-b8f4-a5ce0bd37ecf,field_6081ae4f27756,989,989,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,304,,,,,,,,,,60,
7928,simple,,"ALGA SAN MOBIL GEL za masaza 100ML",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,NATUSANA,,260,"Против болка",,,,,,,,,,,,0,,0,297,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930,simple,,"ALGA SAN MOBIL krem 50ml.",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,BAYER,,280,"Против болка",,,,,,,,,,,,0,,0,243,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932,simple,,"ALITOL perli.x 48",1,0,visible,,,,,taxable,reduced-rate,1,1,,0,0,,,,,1,KRKA,,230,"Витамини и суплементи > Заштита на срце и крвни садови",,,,,,,,,,,,0,,0,396,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,simple,,"ALKALAX tbl. 20 x 5mg",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,,,,,1,ALKALOID,,68,"Витамини и суплементи > Дигестивен тракт и пробиотици",,,,,,,,,,,,0,,0,243,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935,simple,,"ALKAVIT folic acid film.obl.tbl.20 x 5 mg",1,0,visible,,,,,taxable,reduced-rate,1,4,,0,0,,,,,1,ALKALOID,,"45,68","Витамини и суплементи > Витамини за трудници и доилки",,,,,,,,,,,,0,,0,257,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7936,simple,,"ALKAVIT folic acid tbl.30 x 0,4 mg",1,0,visible,,,,,taxable,reduced-rate,1,2,,0,0,,,,,1,ALKALOID,,110,"Витамини и суплементи > Витамини за трудници и доилки",,,,,,,,,,,,0,,0,247,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937,simple,,"SEBAMED BABY krem ekstra mek 50 ml",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,220,"Бебешка програма > Бебешка козметика, Бебешка програма",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-BABY-krem-ekstra-mek-50-ml.jpg,,,,,,,,,0,Sebamed,0,343,344,,,0a863bd0-6658-43cd-830f-219176fb5ca5,field_6081ae4f27756,148.01,148.01,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7938,simple,,"ALPECIN COFEIN C1 sampon",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,EUROFARM,,510,"Нега и заштита > Коса",,,,,,,,,,,,0,,0,382,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7939,simple,,"SEBAMED BABY krem protiv osip 100 ml",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,460,"Бебешка програма > Бебешка козметика, Бебешка програма",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-BABY-krem-protiv-osip-100-ml.jpg,,,,,,,,,0,Sebamed,0,325,326,,,4621b345-aa0e-4f65-a470-7184a86023e6,field_6081ae4f27756,314.16,314.16,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7940,simple,,"ALVOGEN ORS sum.tbl x 12",1,0,visible,,,,,taxable,reduced-rate,1,5,,0,0,,,,,0,GRCKI,,300,"Витамини и суплементи, Витамини и суплементи > Дигестивен тракт и пробиотици",,,https://lifeline.mk/wp-content/uploads/2021/11/ALVOGEN-ORS-sum.tbl-x-12.png,,,,,,,,,0,Alvogen,0,455,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941,simple,,"SEBAMED BABY krem za lice 50 ml",1,0,visible,,,,,taxable,,1,1,,notify,0,,,,,0,,,410,"Бебешка програма > Бебешка козметика, Бебешка програма",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-BABY-krem-za-lice-50-ml.jpg,,,,,,,,,0,Sebamed,0,116,117,,classic-editor,302fe4ba-7d7b-440f-81aa-e190f1715613,field_6081ae4f27756,280.96,280.96,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7942,simple,,"ALWAYS INFINITY 10 pads.",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,"NELT ST-PAMPERS",,"199,656","Нега и заштита > Сексуално здравје и интимна нега",,,,,,,,,,,,0,,0,184,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,simple,,"ALWAYS INFINITY 12 pads.",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,"NELT ST-PAMPERS",,"199,656","Нега и заштита > Сексуално здравје и интимна нега",,,,,,,,,,,,0,,0,189,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944,simple,,"SEBAMED BABY losion 200 ml",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,540,"Бебешка програма > Бебешка козметика, Бебешка програма",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-BABY-losion-200-ml.jpg,,,,,,,,,0,Sebamed,0,169,170,,,b7f8db82-dcbf-48f2-a834-d884c20059c4,field_6081ae4f27756,368.27,368.27,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7945,simple,,"ALWAYS PLATINUM NIGHT vloski/6 -101421",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,"NELT ST-PAMPERS",,100,"Нега и заштита > Сексуално здравје и интимна нега",,,,,,,,,,,,0,,0,306,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946,simple,,"SEBAMED BABY sampon 150 ml",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,330,"Бебешка програма > Бебешка козметика, Бебешка програма",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-BABY-sampon-150-ml.jpg,,,,,,,,,0,Sebamed,0,102,103,,,ab40dd39-e4eb-4579-ab7c-48cb302f359d,field_6081ae4f27756,225.13,225.13,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7947,simple,,"ALWAYS PLATINUM NORMAL vloski/8 -101419",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,"NELT ST-PAMPERS",,100,"Нега и заштита > Сексуално здравје и интимна нега",,,,,,,,,,,,0,,0,297,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948,simple,,"SEBAMED BABY sapun 100gr.",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,240,"Бебешка програма > Бебешка козметика, Бебешка програма",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-BABY-sapun-100gr..jpg,,,,,,,,,0,Sebamed,0,259,260,,,0ccd6b16-a1fc-48a0-957e-da9f8aaa698e,field_6081ae4f27756,162.27,162.27,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7949,simple,,"ALWAYS PLATINUM SUPER vloski/7 -101420",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,"NELT ST-PAMPERS",,100,"Нега и заштита > Сексуално здравје и интимна нега",,,,,,,,,,,,0,,0,228,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,simple,,"ALWAYS ULTRA NIGHT DUO vloski 2x7/14 - 101402",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,ALWAUS,,170,"Нега и заштита > Сексуално здравје и интимна нега",,,,,,,,,,,,0,,0,325,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7951,simple,,"SEBAMED CF gel protiv akni 10 ml",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,300,"Нега и заштита > Кожа, Нега и заштита > Кожа - масна и акни, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-CF-gel-protiv-akni-10-ml.jpg,,,,,,,,,0,Sebamed,0,181,182,,,2cd98034-1f6b-43a3-94db-6f1524f6d633,field_6081ae4f27756,209.13,209.13,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7952,simple,,"ALWAYS ULTRA NORMAL DUO X 20 - 101368",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,ALWAUS,,170,"Нега и заштита > Сексуално здравје и интимна нега",,,,,,,,,,,,0,,0,220,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7954,simple,,"SEBAMED CF tonirana krema za akni 10 ml",1,0,visible,,,,,taxable,,1,1,,notify,0,,,,,0,,,300,"Нега и заштита > Кожа, Нега и заштита > Кожа - масна и акни, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-CF-krema-za-akni-10-ml.jpg,,,,,,,,,0,Sebamed,0,286,287,,,a8cd5c50-2759-4748-8b8e-616612006d89,field_6081ae4f27756,206.88,206.88,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7955,simple,,"ALWAYS ULTRA SUPER  vloski /8 - 101427",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,ALWAUS,,100,"Нега и заштита > Сексуално здравје и интимна нега",,,,,,,,,,,,0,,0,354,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956,simple,,"SEBAMED CF pena za lice 150 ml",1,0,visible,,,,,taxable,,1,1,,notify,0,,,,,0,,,530,"Нега и заштита > Кожа, Нега и заштита > Кожа - масна и акни, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-CF-pena-za-lice-150-ml.jpg,,,,,,,,,0,Sebamed,0,270,271,,,bb8a6474-8bb7-40d1-87bf-c21e489e87da,field_6081ae4f27756,359.49,359.49,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7957,simple,,"AMOSVITAL ACE+ZN+C EFF x 20",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,,,,,1,SOMA,,150,"Витамини и суплементи > Имунитет",,,,,,,,,,,,0,,0,340,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,simple,,"AMOSVITAL MG. FORTE 240 mg sum.tbl.",1,0,visible,,,,,taxable,reduced-rate,1,6,,0,0,,,,,1,SOMA,,130,"Витамини и суплементи > Заштита на нервниот систем",,,,,,,,,,,,0,,0,218,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959,simple,,"SEBAMED CF sapun 100gr.",1,0,visible,,,,,taxable,,1,1,,notify,0,,,,,0,,,290,"Нега и заштита > Кожа, Нега и заштита > Кожа - масна и акни, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-CF-sapun-100gr..jpg,,,,,,,,,0,Sebamed,0,219,220,,classic-editor,e8819577-85e0-4418-b1da-bca671765f13,field_6081ae4f27756,194.5,194.5,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,60,
7960,simple,,"AMOSVITAL PIVSKI KVASEC+A+C+E tbl.x500",1,0,visible,,,,,taxable,reduced-rate,1,1,,0,0,,,,,1,SOMA,,560,"Витамини и суплементи > Имунитет",,,,,,,,,,,,0,,0,286,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7961,simple,,"AMOSVITAL VIT.C 300mg+CINK 5mg x 60cps",1,0,visible,,,,,taxable,reduced-rate,1,4,,0,0,,,,,1,SOMA,,300,"Витамини и суплементи > Имунитет",,,,,,,,,,,,0,,0,239,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7962,simple,,"SEBAMED CF tonik za lice 150 ml",1,0,visible,,,,,taxable,,backorder,0,,notify,0,,,,,0,,,390,"Нега и заштита > Кожа, Нега и заштита > Кожа - масна и акни, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-CF-tonik-za-lice-150-ml.jpg,,,,,,,,,0,Sebamed,0,247,248,,,3008229f-93ca-4ff7-b417-554ccd8fee41,field_6081ae4f27756,265.92,265.92,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7963,simple,,"ANDOL 100 tbl. 20 x 100 mg",1,0,visible,,,,,taxable,reduced-rate,1,8,,0,0,,,,,1,"PLIVA OTC",,60,"Витамини и суплементи > Заштита на срце и крвни садови",,,,,,,,,,,,0,,0,633,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964,simple,,"SEBAMED shampon perut 200 ml",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,450,"Нега и заштита > Кожа, Нега и заштита > Кожа - масна и акни, Нега и заштита",,,https://lifeline.mk/wp-content/uploads/2021/11/SEBAMED-shampon-perut-200-ml.jpg,,,,,,,,,0,Sebamed,0,118,119,,,c004c39f-2351-4fbc-aede-50b3be328ef0,field_6081ae4f27756,303.71,303.71,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,disable,enable,right,default,default,default,,,,,,,,,,,,
7965,simple,,"ANGAL pastili x 24",1,0,visible,,,,,taxable,reduced-rate,1,4,,0,0,,,,,1,"LEK OTC",,220,"Настинка и грип > Грло",,,,,,,,,,,,0,,0,318,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966,simple,,"ANGAL sprej 30ml.",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,,,,,1,"LEK OTC",,240,"Настинка и грип > Грло",,,,,,,,,,,,0,,0,406,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967,simple,,"ANTIMETIL tbl x 30",1,0,visible,,,,,taxable,reduced-rate,1,2,,0,0,,,,,1,UVOZ,,440,"Витамини и суплементи > Дигестивен тракт и пробиотици",,,,,,,,,,,,0,,0,305,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
